"B1422F","LDF",190,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1423A","LDA",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1423F","LDF",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1424A","LDA",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1424F","LDF",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1425A","LDA",220,"Exalto bv"," Hardinxveld-Giessendam"
"B1426A","LDA",140,"Wijnhoff & Van Gulpen & Larsen BV",
"B1427A","LDA",200,"Exalto bv"," Hardinxveld-Giessendam"
"B1427F","LDF",200,"Exalto bv"," Hardinxveld-Giessendam"
"B1428A","LDA",200,"Exalto bv"," Hardinxveld-Giessendam"
"B1428F","LDF",200,"Exalto bv"," Hardinxveld-Giessendam"
"B1429A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1429F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1430A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1431A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1432A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1433A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1434A","LDA",190,"Breko BV"," Papendrecht"
"B1434F","LDF",190,"Breko BV"," Papendrecht"
"B1435A","LDA",190,"Breko BV"," Papendrecht"
"B1435F","LDF",190,"Breko BV"," Papendrecht"
"B1436A","LDA",220,"Gebr. Van Dijke BV",
"B1436F","LDF",220,"Gebr. Van Dijke BV",
"B1437A","LDA",220,"Gebr. Van Dijke BV",
"B1437F","LDF",220,"Gebr. Van Dijke BV",
"B1438A","LDA",155,"Maaskant Shipyard"," Bruinisse"
"B1438F","LDF",155,"Maaskant Shipyard"," Bruinisse"
"B1439A","LDA",155,"Maaskant Shipyard"," Bruinisse"
"B1439F","LDF",155,"Maaskant Shipyard"," Bruinisse"
"B1440A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1441A","LDA",200,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1441F","LDF",200,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1442A","LDA",220,"Hermanos Alfaro"," S.L."
"B1442F","LDF",190,"Hermanos Alfaro"," S.L."
"B1443A","LDA",200,"Krupp/Ruhrorter  Schiffswerft GmbH"," Duisburg"
"B1443F","LDF",190,"Krupp/Ruhrorter  Schiffswerft GmbH"," Duisburg"
"B1444A","LDA",200,"Krupp/Ruhrorter  Schiffswerft GmbH"," Duisburg"
"B1444F","LDF",190,"Krupp/Ruhrorter  Schiffswerft GmbH"," Duisburg"
"B1445A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1445F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1446A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1446F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1447F","LDF",155,"Rubber Design b.v."," Heerjansdam"
"B1448F","LDF",155,"Rubber Design b.v."," Heerjansdam"
"B1449A","LDA",200,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1449F","LDF",200,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1450A","LDA",200,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1450F","LDF",200,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1451A","LDA",170,"Geertman"," Zwartsluis"
"B1451F","LDF",170,"Geertman"," Zwartsluis"
"B1452A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1452F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1453A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1453F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1454A","LDA",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1454F","LDF",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1455A","LDA",220,"Gelria"," Nijmegen"
"B1456F","LDF",170,"Scheepswerf Visser bv"," Den Helder"
"B1457A","LDA",140,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1457F","LDF",140,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1458A","LDA",155,"Van Voorden B.V."," Zaltbommel"
"B1459F","LDF",155,"Hermanos Alfaro"," S.L."
"B1460F","LDF",155,"Hermanos Alfaro"," S.L."
"B1461A","LDA",220,"van der Giessen - de Noord bv"," Alblasserdam"
"B1461F","LDF",220,"van der Giessen - de Noord bv"," Alblasserdam"
"B1462A","LDA",200,"Schiffswerft Schlmer GmbH & Co. KG"," Leer"
"B1462F","LDF",190,"Schiffswerft Schlmer GmbH & Co. KG"," Leer"
"B1463A","LDA",190,"Scheepswerf Meppel"," Meppel"
"B1463F","LDF",190,"Scheepswerf Meppel"," Meppel"
"B1464A","LDA",220,"Scheepswerf Peters"," Kampen"
"B1464F","LDF",200,"Scheepswerf Peters"," Kampen"
"B1465A","LDA",140,"Scheepswerf Gelria"," Nijmegen"
"B1466A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1466F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1467A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1467F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1468F","LDF",110,"Van Voorden B.V."," Zaltbommel"
"B1469A","LDA",170,"Padmos BV"," Stellendam"
"B1469F","LDF",170,"Padmos BV"," Stellendam"
"B1470A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1471A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1472A","LDA",155,"Maaskant Shipyards bv"," Stellendam"
"B1472F","LDF",155,"Maaskant Shipyards bv"," Stellendam"
"B1473A","LDA",155,"Maaskant Shipyards bv"," Stellendam"
"B1473F","LDF",155,"Maaskant Shipyards bv"," Stellendam"
"B1474A","LDA",170,"Exalto bv"," Hardinxveld-Giessendam"
"B1474F","LDF",170,"Exalto bv"," Hardinxveld-Giessendam"
"B1475A","LDA",170,"Exalto bv"," Hardinxveld-Giessendam"
"B1475F","LDF",170,"Exalto bv"," Hardinxveld-Giessendam"
"B1476A","LDA",140,"Schiffswerft J. Braun KG"," Speyer"
"B1476F","LDF",140,"Schiffswerft J. Braun KG"," Speyer"
"B1477F","LDF",155,"Rubber Design b.v."," Heerjansdam"
"B1478F","LDF",155,"Rubber Design b.v."," Heerjansdam"
"B1479A","LDA",190,"Hundested Propeller A/S"," Hundested"
"B1480A","LDA",190,"Hundested Propeller A/S"," Hundested"
"B1481A","LDA",140,"Schiffswerft J. Braun KG"," Speyer"
"B1481F","LDF",140,"Schiffswerft J. Braun KG"," Speyer"
"B1482A","LDA",200,"Machinefabriek Hasselt bv"," Hasselt"
"B1482F","LDF",200,"Machinefabriek Hasselt bv"," Hasselt"
"B1483A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1483F","LDF",155,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1484A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1484F","LDF",155,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1485A","LDA",155,"Machinefabriek De Waal B.V."," Werkendam"
"B1485F","LDF",140,"Machinefabriek De Waal B.V."," Werkendam"
"B1486A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1486F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1487A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1487F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1488A","LDA",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1488F","LDF",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1489A","LDA",220,"Breko BV"," Papendrecht"
"B1490A","LDA",140,"Finnscrew Finland Ltd."," Turenki"
"B1490F","LDF",140,"Finnscrew Finland Ltd."," Turenki"
"B1491A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1491F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1492A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1492F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1493A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1493F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1494A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1494F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1495A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1496A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1497A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1498A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1499A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1499F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1500A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1500F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1501A","LDA",110,"Jachtwerf Jongert b.v.",
"B1502A","LDA",110,"Van Voorden B.V."," Zaltbommel"
"B1503A","LDA",110,"Van Voorden B.V."," Zaltbommel"
"B1504A","LDA",220,"Scheepswerf Peters"," Kampen"
"B1504F","LDF",200,"Scheepswerf Peters"," Kampen"
"B1505A","LDA",220,"Breko BV"," Papendrecht"
"B1505F","LDF",220,"Breko BV"," Papendrecht"
"B1506A","LDA",220,"Breko BV"," Papendrecht"
"B1506F","LDF",220,"Breko BV"," Papendrecht"
"B1507A","LDA",190,"K. Damen Far East",
"B1507F","LDF",190,"K. Damen Far East",
"B1508A","LDA",190,"K. Damen Far East",
"B1508F","LDF",190,"K. Damen Far East",
"B1509A","LDA",190,"De Gerlien van Tiem"," Druten"
"B1509F","LDF",170,"De Gerlien van Tiem"," Druten"
"B1510A","LDA",170,"Hepworth"," Hull"
"B1510F","LDF",170,"Hepworth"," Hull"
"B1511A","LDA",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1511F","LDF",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1512A","LDA",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1512F","LDF",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1513A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1513F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1514A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1514F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1515A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1515F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1516A","LDA",140,"Van Lent"," Kaag"
"B1517A","LDA",140,"Van Lent"," Kaag"
"B1518A","LDA",140,"Rubber Design b.v."," Heerjansdam"
"B1519A","LDA",140,"Rubber Design b.v."," Heerjansdam"
"B1520A","LDA",170,"Amels",
"B1520F","LDF",155,"Amels",
"B1521A","LDA",170,"Amels",
"B1521F","LDF",155,"Amels",
"B1522A","LDA",170,"Amels",
"B1522F","LDF",155,"Amels",
"B1523A","LDA",170,"Amels",
"B1523F","LDF",155,"Amels",
"B1524A","LDA",200,"Amels",
"B1525A","LDA",200,"Amels",
"B1526A","LDA",200,"Amels",
"B1527A","LDA",200,"Amels",
"B1528A","LDA",200,"Bayens B.V."," Raamsdonksveer"
"B1528F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1529A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1529F","LDF",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1530A","LDC190",,"Scheepswerf Visser bv"," Den Helder"
"B1531F","LDF",140,"Exalto bv"," Hardinxveld-Giessendam"
"B1532F","LDF",140,"Exalto bv"," Hardinxveld-Giessendam"
"B1533A","LDA",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1533F","LDF",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1534A","LDA",170,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1534F","LDF",170,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1535A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1535F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1536A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1536F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1537A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1537F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1538A","LDA",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1538F","LDF",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1539A","LDA",220,"Scheepswerf Peters"," Kampen"
"B1539F","LDF",200,"Scheepswerf Peters"," Kampen"
"B1540A","LDA",170,"Hoogendijk Groep"," Sliedrecht"
"B1540F","LDF",170,"Hoogendijk Groep"," Sliedrecht"
"B1541A","LDA",170,"Hoogendijk Groep"," Sliedrecht"
"B1541F","LDF",170,"Hoogendijk Groep"," Sliedrecht"
"B1542A","LDA",140,"Hekla Hf"," Reykjavik"
"B1542F","LDF",140,"Hekla Hf"," Reykjavik"
"B1543A","LDA",140,"Hekla Hf"," Reykjavik"
"B1543F","LDF",140,"Hekla Hf"," Reykjavik"
"B1544A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1545A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1546A","LDA",200,"Schiffswerft Schlmer GmbH & Co. KG"," Leer"
"B1546F","LDF",190,"Schiffswerft Schlmer GmbH & Co. KG"," Leer"
"B1547F","LDF",170,"Tecnogomes"," Alges"
"B1548A","LDA",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1548F","LDF",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1549A","LDA",140,"Padmos BV"," Stellendam"
"B1549F","LDF",140,"Padmos BV"," Stellendam"
"B1550A","LDA",220,"Exalto bv"," Hardinxveld-Giessendam"
"B1550F","LDF",220,"Exalto bv"," Hardinxveld-Giessendam"
"B1551A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1551F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1552A","LDA",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1552F","LDF",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1553A","LDA",170,"Bodewes Scheepswerven BV"," Hasselt"
"B1553F","LDF",155,"Bodewes Scheepswerven BV"," Hasselt"
"B1554A","LDA",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1554F","LDF",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1555A","LDA",240,"Gdynia Yard S.A."," Gdynia"
"B1556A","LDA",240,"Gdynia Yard S.A."," Gdynia"
"B1557A","LDA",240,"Gdynia Yard S.A."," Gdynia"
"B1558A","LDA",240,"Gdynia Yard S.A."," Gdynia"
"B1559A","LDA",190,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1559F","LDF",170,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1560A","LDA",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1560F","LDF",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1561A","LDA",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1561F","LDF",155,"Scheepswerf Reimerswaal"," Hansweert"
"B1562A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1562F","LDF",155,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1563A","LDA",190,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1563F","LDF",190,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1564A","LDA",190,"Elsflether Werft GmbH"," Elsfleth"
"B1564F","LDF",190,"Elsflether Werft GmbH"," Elsfleth"
"B1565A","LDA",155,"Werkhuizen Ketels"," Gent"
"B1565F","LDF",155,"Werkhuizen Ketels"," Gent"
"B1566F","LDF",155,"Tecnogomes"," Alges"
"B1567F","LDF",155,"Tecnogomes"," Alges"
"B1568A","LDA",125,"P.Groenendijk"," Papendrecht"
"B1568F","LDF",125,"P.Groenendijk"," Papendrecht"
"B1569A","LDA",125,"P.Groenendijk"," Papendrecht"
"B1569F","LDF",125,"P.Groenendijk"," Papendrecht"
"B1570A","LDA",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1570F","LDF",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1571F","LDF",140,"Tecnogomes"," Alges"
"B1572A","LDA",170,"Machinefabriek De Waal B.V."," Werkendam"
"B1572F","LDF",170,"Machinefabriek De Waal B.V."," Werkendam"
"B1573A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1574A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1575A","LDTS3-190-N",,"ABB Zamech Ltd"," Elblag"
"B1576A","LDA",190,"Bodewes Scheepswerven BV"," Hasselt"
"B1576F","LDF",190,"Bodewes Scheepswerven BV"," Hasselt"
"B1577A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1577F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1578A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1578F","LDF",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1579A","LDA",200,"Rynwaal Shipyards"," Hardinxveld-Giessendam"
"B1579F","LDF",200,"Rynwaal Shipyards"," Hardinxveld-Giessendam"
"B1580A","LDA",200,"Rynwaal Shipyards"," Hardinxveld-Giessendam"
"B1580F","LDF",200,"Rynwaal Shipyards"," Hardinxveld-Giessendam"
"B1581A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1582A","LDTS-260-A",,"Gdynia",
"B1583A","LDTS-260-A",,"Onbekend",
"B1584A","LDTS-260-A",,"Gdynia",
"B1585A","LDTS-260-A",,"Onbekend",
"B1586A","LDTS-260-A",,"Gdynia",
"B1587A","LDTS-260-A",,"Onbekend",
"B1588A","LDTS-260-A",,"Gdynia",
"B1589A","LDTS-260-A",,"Onbekend",
"B1590A","LDA",110,"Krupp Germaniawerft (Germany (East))",
"B1590F","LDF",110,"Krupp Germaniawerft (Germany (East))",
"B1591A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1591F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1592A","LDA",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1592F","LDF",190,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1593A","LDA",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1593F","LDF",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1594A","LDA",125,"CASCO Hemiksem",
"B1594F","LDF",125,"CASCO Hemiksem",
"B1595A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1595F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1596A","LDA",220,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1596F","LDF",220,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1597A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1598A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1599A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1600A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1601A","LDTS-220-A-N",,"ABB Zamech Ltd"," Elblag"
"B1602A","LDA",220,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1602F","LDF",220,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1603A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1603F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1604A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1604F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1605A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1605F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1606A","LDA",200,"N.V. Scheepswerven De Graeve"," Zeebrugge"
"B1606F","LDF",200,"N.V. Scheepswerven De Graeve"," Zeebrugge"
"B1607A","LDA",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1607F","LDF",200,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1608A","LDA",220,"Hundested Propeller A/S"," Hundested"
"B1608F","LDF",220,"Hundested Propeller A/S"," Hundested"
"B1609A","LDA",125,"Jachtwerf Jongert b.v.",
"B1610A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1610F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1611A","LDA",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1611F","LDF",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1612A","LDA",220,"Exalto bv"," Hardinxveld-Giessendam"
"B1612F","LDF",220,"Exalto bv"," Hardinxveld-Giessendam"
"B1613A","LDA",220,"Breko Nieuwbouw BV"," Papendrecht"
"B1613F","LDF",220,"Breko Nieuwbouw BV"," Papendrecht"
"B1614A","LDA",220,"Breko Nieuwbouw BV"," Papendrecht"
"B1614F","LDF",220,"Breko Nieuwbouw BV"," Papendrecht"
"B1615A","LDA",170,"Machinefabriek Dolderman bv"," Dordrecht"
"B1615F","LDF",170,"Machinefabriek Dolderman bv"," Dordrecht"
"B1616A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1616F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1617A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1617F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1618A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1618F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1619A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1620A","LDA",140,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1620F","LDF",140,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1621A","LDA",140,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1621F","LDF",140,"Scheepswerf L.J. Boer Sliedrecht B.V.",
"B1622A","LDA",220,"Bodewes",
"B1623A","LDA",190,"Gebr. Kooiman bv"," Zwijndrecht"
"B1624A","LDA",140,"Neptunus"," Aalst"
"B1624F","LDF",140,"Neptunus"," Aalst"
"B1625A","LDA",140,"Neptunus"," Aalst"
"B1625F","LDF",140,"Neptunus"," Aalst"
"B1626A","LDA",200,"Gebr. Van Dijke BV",
"B1626F","LDF",190,"Gebr. Van Dijke BV",
"B1627A","LDA",200,"Schlmer Schiffswerft GmbH & Co KG",
"B1627F","LDF",190,"Schlmer Schiffswerft GmbH & Co KG",
"B1628A","LDA",220,"Dutch Shipbuilding Service BV"," Ridderkerk"
"B1628F","LDF",220,"Dutch Shipbuilding Service BV"," Ridderkerk"
"B1629A","LDA",220,"A.A. Vink"," Sliedrecht"
"B1629F","LDF",220,"A.A. Vink"," Sliedrecht"
"B1630A","LDA",220,"Scheepswerf Gelria"," Nijmegen"
"B1631A","LDA",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1631F","LDF",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1632A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1632F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1633A","LDA",200,"De Gerlien van Tiem"," Druten"
"B1633F","LDF",200,"De Gerlien van Tiem"," Druten"
"B1634A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1634F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1635A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1636A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1637A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1637F","LDF",155,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1638A","LDA",170,"A & E Woodward Ltd.",
"B1638F","LDF",170,"A & E Woodward Ltd.",
"B1639A","LDA",170,"A & E Woodward Ltd.",
"B1639F","LDF",170,"A & E Woodward Ltd.",
"B1640A","LDA",220,"Werkhuizen Ketels"," Gent"
"B1640F","LDF",190,"Werkhuizen Ketels"," Gent"
"B1641F","LDF",240,"JSC Plant Leninska Kuznya"," Kiev"
"B1642A","LDA",200,"JSC Plant Leninska Kuznya"," Kiev"
"B1642F","LDF",190,"JSC Plant Leninska Kuznya"," Kiev"
"B1643A","LDA",170,"Schlmer Schiffswerft GmbH & Co KG",
"B1643F","LDF",170,"Schlmer Schiffswerft GmbH & Co KG",
"B1644F","LDF",155,"Meuse & Sambre"," Beez"
